timestamp,symbol,price,bid,ask,volume
2026-04-13 22:26:00,BTCUSDT,74172.0,74134.914,74209.086,16.55634000
2026-04-13 22:27:00,BTCUSDT,74122.09,74085.028955,74159.15104499999,14.72398000
2026-04-13 22:28:00,BTCUSDT,74113.42,74076.36329000001,74150.47670999999,67.64970000
2026-04-13 22:29:00,BTCUSDT,74134.65,74097.582675,74171.71732499999,6.70755000
2026-04-13 22:30:00,BTCUSDT,74287.96,74250.81602000001,74325.10398,56.05489000
2026-04-13 22:31:00,BTCUSDT,74319.02,74281.86049,74356.17951,37.64152000
2026-04-13 22:32:00,BTCUSDT,74211.42,74174.31429000001,74248.52570999999,42.84992000
2026-04-13 22:33:00,BTCUSDT,74271.66,74234.52417,74308.79583,19.43516000
2026-04-13 22:34:00,BTCUSDT,74290.0,74252.85500000001,74327.14499999999,28.75392000
2026-04-13 22:35:00,BTCUSDT,74286.9,74249.75655,74324.04344999998,15.50628000
2026-04-13 22:36:00,BTCUSDT,74210.47,74173.364765,74247.575235,9.63853000
2026-04-13 22:37:00,BTCUSDT,74185.51,74148.417245,74222.60275499999,52.26357000
2026-04-13 22:38:00,BTCUSDT,74119.79,74082.730105,74156.84989499999,60.60021000
2026-04-13 22:39:00,BTCUSDT,74109.27,74072.21536500001,74146.324635,24.78000000
2026-04-13 22:40:00,BTCUSDT,74187.77,74150.67611500001,74224.863885,12.01247000
2026-04-13 22:41:00,BTCUSDT,74237.06,74199.94147,74274.17852999999,12.41429000
2026-04-13 22:42:00,BTCUSDT,74138.18,74101.11091,74175.24908999998,13.46195000
2026-04-13 22:43:00,BTCUSDT,74191.31,74154.214345,74228.405655,7.33497000
2026-04-13 22:44:00,BTCUSDT,74259.99,74222.86000500001,74297.119995,23.23546000
2026-04-13 22:45:00,BTCUSDT,74197.32,74160.22134000002,74234.41866,45.89249000
2026-04-13 22:46:00,BTCUSDT,74211.0,74173.89450000001,74248.10549999999,8.50641000
2026-04-13 22:47:00,BTCUSDT,74219.4,74182.2903,74256.5097,12.14389000
2026-04-13 22:48:00,BTCUSDT,74327.44,74290.27628,74364.60372,36.91387000
2026-04-13 22:49:00,BTCUSDT,74337.41,74300.24129500001,74374.57870499999,68.40799000
2026-04-13 22:50:00,BTCUSDT,74383.2,74346.0084,74420.39159999999,30.68937000
2026-04-13 22:51:00,BTCUSDT,74352.26,74315.08387,74389.43612999999,19.34177000
2026-04-13 22:52:00,BTCUSDT,74457.79,74420.561105,74495.01889499999,19.88392000
2026-04-13 22:53:00,BTCUSDT,74572.68,74535.39366,74609.96633999998,203.72252000
2026-04-13 22:54:00,BTCUSDT,74643.84,74606.51808,74681.16192,124.10094000
2026-04-13 22:55:00,BTCUSDT,74656.01,74618.68199499999,74693.338005,70.04456000
2026-04-13 22:56:00,BTCUSDT,74662.85,74625.51857500001,74700.181425,59.39537000
2026-04-13 22:57:00,BTCUSDT,74673.14,74635.80343,74710.47657,52.76705000
2026-04-13 22:58:00,BTCUSDT,74611.1,74573.79445000002,74648.40555,25.15181000
2026-04-13 22:59:00,BTCUSDT,74627.04,74589.72648,74664.35351999999,14.29958000
2026-04-13 23:00:00,BTCUSDT,74505.97,74468.717015,74543.222985,33.47327000
2026-04-13 23:01:00,BTCUSDT,74508.14,74470.88593,74545.39407,38.31617000
2026-04-13 23:02:00,BTCUSDT,74492.98,74455.73351,74530.22648999999,19.81755000
2026-04-13 23:03:00,BTCUSDT,74531.74,74494.47413,74569.00587000001,15.68106000
2026-04-13 23:04:00,BTCUSDT,74642.7,74605.37865,74680.02135,48.40591000
2026-04-13 23:05:00,BTCUSDT,74623.2,74585.8884,74660.5116,15.32990000
2026-04-13 23:06:00,BTCUSDT,74596.17,74558.871915,74633.468085,3.99650000
2026-04-13 23:07:00,BTCUSDT,74602.35,74565.048825,74639.651175,12.34848000
2026-04-13 23:08:00,BTCUSDT,74640.0,74602.68000000001,74677.31999999999,32.97730000
2026-04-13 23:09:00,BTCUSDT,74752.28,74714.90386,74789.65613999999,43.84893000
2026-04-13 23:10:00,BTCUSDT,74719.06,74681.70047,74756.41953,103.97194000
2026-04-13 23:11:00,BTCUSDT,74666.77,74629.43661500001,74704.103385,22.24487000
2026-04-13 23:12:00,BTCUSDT,74693.99,74656.643005,74731.336995,10.47891000
2026-04-13 23:13:00,BTCUSDT,74734.4,74697.0328,74771.76719999999,13.36146000
2026-04-13 23:14:00,BTCUSDT,74653.32,74615.99334000002,74690.64666,42.49300000
2026-04-13 23:15:00,BTCUSDT,74709.36,74672.00532000001,74746.71467999999,68.84237000
2026-04-13 23:16:00,BTCUSDT,74660.61,74623.279695,74697.940305,48.11660000
2026-04-13 23:17:00,BTCUSDT,74574.91,74537.622545,74612.197455,25.90581000
2026-04-13 23:18:00,BTCUSDT,74531.76,74494.49412,74569.02587999999,14.14950000
2026-04-13 23:19:00,BTCUSDT,74613.24,74575.93338,74650.54662000001,30.72699000
2026-04-13 23:20:00,BTCUSDT,74767.56,74730.17622000001,74804.94377999999,67.48963000
2026-04-13 23:21:00,BTCUSDT,74719.99,74682.63000500001,74757.349995,39.83249000
2026-04-13 23:22:00,BTCUSDT,74665.71,74628.377145,74703.042855,26.32359000
2026-04-13 23:23:00,BTCUSDT,74715.59,74678.23220500001,74752.94779499999,25.75062000
2026-04-13 23:24:00,BTCUSDT,74607.22,74569.91639,74644.52361,37.85639000
2026-04-13 23:25:00,BTCUSDT,74711.95,74674.594025,74749.305975,17.73763000
2026-04-13 23:26:00,BTCUSDT,74796.99,74759.591505,74834.388495,53.21722000
2026-04-13 23:27:00,BTCUSDT,74637.19,74599.87140500001,74674.50859499999,74.68843000
2026-04-13 23:28:00,BTCUSDT,74651.75,74614.424125,74689.075875,20.12108000
2026-04-13 23:29:00,BTCUSDT,74730.84,74693.47458,74768.20542,39.86526000
2026-04-13 23:30:00,BTCUSDT,74812.16,74774.75392,74849.56608,36.22730000
2026-04-13 23:31:00,BTCUSDT,74651.53,74614.204235,74688.855765,32.54788000
2026-04-13 23:32:00,BTCUSDT,74619.17,74581.860415,74656.479585,16.11410000
2026-04-13 23:33:00,BTCUSDT,74699.21,74661.86039500001,74736.559605,48.48604000
2026-04-13 23:34:00,BTCUSDT,74787.2,74749.8064,74824.5936,44.64892000
2026-04-13 23:35:00,BTCUSDT,74768.79,74731.40560499999,74806.174395,7.47790000
2026-04-13 23:36:00,BTCUSDT,74800.89,74763.48955500001,74838.29044499999,13.16391000
2026-04-13 23:37:00,BTCUSDT,74801.69,74764.289155,74839.090845,15.29844000
2026-04-13 23:38:00,BTCUSDT,74766.75,74729.36662500001,74804.13337499999,10.73909000
2026-04-13 23:39:00,BTCUSDT,74697.2,74659.8514,74734.5486,12.81505000
2026-04-13 23:40:00,BTCUSDT,74645.19,74607.86740500001,74682.512595,16.45228000
2026-04-13 23:41:00,BTCUSDT,74593.01,74555.713495,74630.30650499999,21.78918000
2026-04-13 23:42:00,BTCUSDT,74597.59,74560.291205,74634.88879499999,21.69373000
2026-04-13 23:43:00,BTCUSDT,74575.88,74538.59206000001,74613.16794,16.48941000
2026-04-13 23:44:00,BTCUSDT,74562.65,74525.368675,74599.93132499998,15.03475000
2026-04-13 23:45:00,BTCUSDT,74566.77,74529.486615,74604.053385,12.73850000
2026-04-13 23:46:00,BTCUSDT,74522.29,74485.028855,74559.55114499999,15.99034000
2026-04-13 23:47:00,BTCUSDT,74590.0,74552.705,74627.295,23.53086000
2026-04-13 23:48:00,BTCUSDT,74550.97,74513.69451500001,74588.24548499999,15.66480000
2026-04-13 23:49:00,BTCUSDT,74493.03,74455.783485,74530.27651499999,15.64983000
2026-04-13 23:50:00,BTCUSDT,74498.9,74461.65054999999,74536.14945,20.00490000
2026-04-13 23:51:00,BTCUSDT,74470.12,74432.88494,74507.35505999999,13.16990000
2026-04-13 23:52:00,BTCUSDT,74530.12,74492.85494,74567.38505999999,26.07752000
2026-04-13 23:53:00,BTCUSDT,74531.35,74494.084325,74568.61567500001,11.62371000
2026-04-13 23:54:00,BTCUSDT,74566.53,74529.24673500001,74603.81326499999,34.44151000
2026-04-13 23:55:00,BTCUSDT,74553.0,74515.72350000001,74590.27649999999,8.73878000
2026-04-13 23:56:00,BTCUSDT,74560.8,74523.51960000001,74598.08039999999,7.17342000
2026-04-13 23:57:00,BTCUSDT,74511.48,74474.22426,74548.73573999999,32.96728000
2026-04-13 23:58:00,BTCUSDT,74465.11,74427.877445,74502.342555,23.55516000
2026-04-13 23:59:00,BTCUSDT,74417.99,74380.78100500001,74455.198995,28.46870000
2026-04-14 00:00:00,BTCUSDT,74453.77,74416.54311500001,74490.996885,36.51157000
2026-04-14 00:01:00,BTCUSDT,74470.5,74433.26475,74507.73525,22.34757000
2026-04-14 00:02:00,BTCUSDT,74517.31,74480.051345,74554.568655,17.53194000
2026-04-14 00:03:00,BTCUSDT,74483.15,74445.908425,74520.39157499999,13.71312000
2026-04-14 00:04:00,BTCUSDT,74446.05,74408.826975,74483.273025,11.70080000
2026-04-14 00:05:00,BTCUSDT,74383.92,74346.72804,74421.11196,14.46477000
2026-04-14 00:06:00,BTCUSDT,74384.2,74347.0079,74421.3921,8.97988000
2026-04-14 00:07:00,BTCUSDT,74368.73,74331.545635,74405.91436499999,9.70896000
2026-04-14 00:08:00,BTCUSDT,74353.31,74316.133345,74390.486655,28.98125000
2026-04-14 00:09:00,BTCUSDT,74328.49,74291.32575500001,74365.654245,9.45486000
2026-04-14 00:10:00,BTCUSDT,74322.29,74285.128855,74359.45114499998,12.57980000
2026-04-14 00:11:00,BTCUSDT,74244.42,74207.29779,74281.54221,43.06688000
2026-04-14 00:12:00,BTCUSDT,74298.91,74261.76054500001,74336.059455,21.21778000
2026-04-14 00:13:00,BTCUSDT,74295.49,74258.34225500001,74332.637745,13.65237000
2026-04-14 00:14:00,BTCUSDT,74338.01,74300.840995,74375.17900499998,89.64911000
2026-04-14 00:15:00,BTCUSDT,74352.67,74315.493665,74389.846335,95.07855000
2026-04-14 00:16:00,BTCUSDT,74366.77,74329.58661500001,74403.953385,13.02874000
2026-04-14 00:17:00,BTCUSDT,74452.12,74414.89394,74489.34606,22.34768000
2026-04-14 00:18:00,BTCUSDT,74410.48,74373.27476,74447.68523999999,18.76115000
2026-04-14 00:19:00,BTCUSDT,74396.09,74358.891955,74433.288045,17.37604000
2026-04-14 00:20:00,BTCUSDT,74360.27,74323.089865,74397.450135,12.95937000
2026-04-14 00:21:00,BTCUSDT,74303.55,74266.39822500001,74340.701775,27.49966000
2026-04-14 00:22:00,BTCUSDT,74282.75,74245.60862500001,74319.89137499999,9.46586000
2026-04-14 00:23:00,BTCUSDT,74285.04,74247.89748,74322.18251999999,25.32991000
2026-04-14 00:24:00,BTCUSDT,74301.17,74264.019415,74338.320585,6.72355000
2026-04-14 00:25:00,BTCUSDT,74273.45,74236.31327500001,74310.58672499999,5.91307000
2026-04-14 00:26:00,BTCUSDT,74229.29,74192.175355,74266.40464499999,16.74879000
2026-04-14 00:27:00,BTCUSDT,74271.91,74234.77404500001,74309.045955,9.69346000
2026-04-14 00:28:00,BTCUSDT,74231.57,74194.454215,74268.68578500001,51.80448000
2026-04-14 00:29:00,BTCUSDT,74259.61,74222.48019500001,74296.73980499999,12.09106000
2026-04-14 00:30:00,BTCUSDT,74287.57,74250.42621500001,74324.713785,9.97996000
2026-04-14 00:31:00,BTCUSDT,74218.35,74181.24082500002,74255.459175,37.76880000
2026-04-14 00:32:00,BTCUSDT,74227.6,74190.48620000001,74264.7138,12.15268000
2026-04-14 00:33:00,BTCUSDT,74189.8,74152.7051,74226.8949,44.53040000
2026-04-14 00:34:00,BTCUSDT,74228.09,74190.975955,74265.20404499999,9.51764000
2026-04-14 00:35:00,BTCUSDT,74282.0,74244.85900000001,74319.14099999999,13.80061000
2026-04-14 00:36:00,BTCUSDT,74367.08,74329.89646,74404.26354,18.89215000
2026-04-14 00:37:00,BTCUSDT,74355.67,74318.492165,74392.847835,10.59801000
2026-04-14 00:38:00,BTCUSDT,74404.36,74367.15782000001,74441.56218,9.00771000
2026-04-14 00:39:00,BTCUSDT,74387.54,74350.34623,74424.73376999999,12.11622000
2026-04-14 00:40:00,BTCUSDT,74369.16,74331.97542,74406.34458,3.37864000
2026-04-14 00:41:00,BTCUSDT,74375.84,74338.65208,74413.02792,5.34871000
2026-04-14 00:42:00,BTCUSDT,74408.01,74370.805995,74445.21400499999,38.61325000
2026-04-14 00:43:00,BTCUSDT,74373.44,74336.25328,74410.62672,5.91717000
2026-04-14 00:44:00,BTCUSDT,74422.87,74385.658565,74460.08143499999,8.74691000
2026-04-14 00:45:00,BTCUSDT,74422.26,74385.04887,74459.47112999999,10.28875000
2026-04-14 00:46:00,BTCUSDT,74315.1,74277.94245000002,74352.25755,14.47552000
2026-04-14 00:47:00,BTCUSDT,74273.46,74236.32327000001,74310.59673,17.88834000
2026-04-14 00:48:00,BTCUSDT,74290.32,74253.17484,74327.46516,12.77406000
2026-04-14 00:49:00,BTCUSDT,74282.77,74245.62861500001,74319.911385,7.13747000
2026-04-14 00:50:00,BTCUSDT,74174.09,74137.002955,74211.17704499999,40.01914000
2026-04-14 00:51:00,BTCUSDT,74180.36,74143.26982,74217.45018,15.89985000
2026-04-14 00:52:00,BTCUSDT,74177.54,74140.45122999999,74214.62877,53.01241000
2026-04-14 00:53:00,BTCUSDT,74139.71,74102.64014500001,74176.779855,7.08033000
2026-04-14 00:54:00,BTCUSDT,74150.14,74113.06493000001,74187.21506999999,24.75050000
2026-04-14 00:55:00,BTCUSDT,74156.28,74119.20186,74193.35814,6.94495000
2026-04-14 00:56:00,BTCUSDT,74179.02,74141.93049000001,74216.10951,15.40382000
2026-04-14 00:57:00,BTCUSDT,74143.96,74106.88802000001,74181.03198,11.55977000
2026-04-14 00:58:00,BTCUSDT,74138.31,74101.24084500001,74175.37915499999,26.13994000
2026-04-14 00:59:00,BTCUSDT,74163.82,74126.73809000001,74200.90191,74.33284000
2026-04-14 01:00:00,BTCUSDT,74097.9,74060.85105,74134.94894999999,104.50579000
2026-04-14 01:01:00,BTCUSDT,74054.21,74017.182895,74091.23710500001,127.81718000
2026-04-14 01:02:00,BTCUSDT,74091.04,74053.99448,74128.08552,32.32863000
2026-04-14 01:03:00,BTCUSDT,74098.4,74061.3508,74135.44919999999,13.71160000
2026-04-14 01:04:00,BTCUSDT,74157.27,74120.191365,74194.348635,13.04371000
2026-04-14 01:05:00,BTCUSDT,74196.99,74159.891505,74234.088495,11.66282000
2026-04-14 01:06:00,BTCUSDT,74249.99,74212.86500500001,74287.114995,48.41340000
2026-04-14 01:07:00,BTCUSDT,74210.77,74173.664615,74247.875385,13.46110000
2026-04-14 01:08:00,BTCUSDT,74226.95,74189.836525,74264.06347499999,7.97833000
2026-04-14 01:09:00,BTCUSDT,74269.47,74232.335265,74306.604735,12.02926000
2026-04-14 01:10:00,BTCUSDT,74253.98,74216.85301,74291.10698999999,9.67052000
2026-04-14 01:11:00,BTCUSDT,74253.25,74216.12337500001,74290.37662499999,6.67691000
2026-04-14 01:12:00,BTCUSDT,74230.0,74192.88500000001,74267.11499999999,7.51822000
2026-04-14 01:13:00,BTCUSDT,74237.22,74200.10139000001,74274.33860999999,7.81572000
2026-04-14 01:14:00,BTCUSDT,74299.99,74262.840005,74337.139995,15.47001000
2026-04-14 01:15:00,BTCUSDT,74253.79,74216.663105,74290.91689499999,10.46220000
2026-04-14 01:16:00,BTCUSDT,74233.39,74196.27330500001,74270.50669499999,6.18431000
2026-04-14 01:17:00,BTCUSDT,74248.88,74211.75556,74286.00444,6.48370000
2026-04-14 01:18:00,BTCUSDT,74248.87,74211.745565,74285.99443499999,16.00668000
2026-04-14 01:19:00,BTCUSDT,74309.0,74271.84550000001,74346.15449999999,89.64850000
2026-04-14 01:20:00,BTCUSDT,74292.14,74254.99393,74329.28607,95.51531000
2026-04-14 01:21:00,BTCUSDT,74314.36,74277.20282,74351.51718,7.12640000
2026-04-14 01:22:00,BTCUSDT,74328.27,74291.105865,74365.434135,12.20132000
2026-04-14 01:23:00,BTCUSDT,74332.93,74295.76353499999,74370.096465,11.07522000
2026-04-14 01:24:00,BTCUSDT,74300.0,74262.85,74337.15,94.11838000
2026-04-14 01:25:00,BTCUSDT,74285.73,74248.587135,74322.872865,113.34173000
2026-04-14 01:26:00,BTCUSDT,74268.15,74231.015925,74305.28407499999,6.38824000
2026-04-14 01:27:00,BTCUSDT,74290.52,74253.37474000001,74327.66526,3.92182000
2026-04-14 01:28:00,BTCUSDT,74300.65,74263.499675,74337.80032499999,2.37265000
2026-04-14 01:29:00,BTCUSDT,74297.5,74260.35125,74334.64875,3.42901000
